transcript_id,cancer_fold
ENST00000349310,3.158004513912823
ENST00000325203,2.769812712571473
ENST00000288602,0.8016146108206773
ENST00000227507,2.8437766950032657
ENST00000381573,1.5367686393072517
ENST00000283635,1.773479608091101
ENST00000257904,1.2935078540508047
ENST00000275493,4.2037660700893404
ENST00000269571,1.1739590148410222
ENST00000267101,2.163907108332955
ENST00000206249,0.13148126883020894
ENST00000264498,3.1994663768700544
ENST00000171111,0.6315387174334068
ENST00000256078,1.6805698447427333
ENST00000215832,2.405996776548976
ENST00000368653,3.5020222877497194
ENST00000334409,1.1818671337744313
ENST00000263463,0.12214286090285517
ENST00000263967,2.9590004632485933
ENST00000278282,0.7665792136174385
ENST00000398636,0.28583667243489985
ENST00000393822,0.39251568491462535
ENST00000318561,0.38574810509134094
ENST00000264657,3.0845200083830306
ENST00000326873,0.5283154228180731
ENST00000269305,0.923334770435315
ENST00000230480,3.280977424445663
ENST00000830814,1.0037843458300333
ENST00000291705,0.9430186462441641
ENST00000721264,1.0293946062580348
ENST00000521059,1.0537904747434592
ENST00000310974,1.0927290221961117
ENST00000763249,1.0811891286247663
ENST00000557451,1.1317706557961202
ENST00000375110,1.0660183357155282
ENST00000383701,1.029780840999541
ENST00000397046,0.9257816912382663
ENST00000789747,0.6306190504502944
ENST00000399304,0.9424486343095949
ENST00000375218,0.8875327316375191
ENST00000598840,0.8998922664661103
ENST00000782517,0.7705822342023696
ENST00000589049,1.1192079400011075
ENST00000643581,0.7560914294659475
ENST00000539847,1.0647889895557152
ENST00000409335,0.9653157051277576
ENST00000584843,1.0669627664134416
ENST00000623816,1.1394478347189254
ENST00000397358,1.3516057472566687
ENST00000671494,1.2284652624217833
ENST00000847488,1.1720914100016162
ENST00000623708,1.2420964464264885
ENST00000624656,1.0073503759292475
ENST00000613570,1.013641637535031
ENST00000621170,0.9304950506703539
ENST00000840410,1.046131851061972
ENST00000522904,1.1816916035438005
ENST00000521237,0.9971069360672546
ENST00000458412,0.9998788675772062
ENST00000723008,0.9086643226346302
ENST00000426878,1.270235739426524
ENST00000666733,1.0027958491438878
ENST00000253968,1.0878587346226685
ENST00000527217,0.970667283118934
ENST00000637304,1.071951836292202
ENST00000755050,0.7611962293179069
ENST00000409921,1.0201388269437914
ENST00000731533,0.911592739958586
ENST00000451979,1.2168029977780601
ENST00000770036,1.1234178125107614
ENST00000516130,0.9588452725793046
ENST00000788343,0.8970975630145515
ENST00000517739,0.8680582087565563
ENST00000480566,1.0879040296028184
ENST00000668207,0.9012983931783632
ENST00000741229,1.2908022660605312
ENST00000382041,0.8540561048888349
ENST00000657361,0.9055862694093313
ENST00000735516,0.8593019060393653
ENST00000810827,0.8034566016373234
ENST00000583346,1.0603329896813687
ENST00000426799,0.8855320482539791
ENST00000330798,1.1896400590211031
ENST00000785677,1.0047758356258165
ENST00000568752,0.7523608273461008
ENST00000580343,0.8783214439719089
ENST00000750964,0.9914570754989537
ENST00000377951,1.2028006085740544
ENST00000832723,0.9230861381589932
ENST00000562098,0.9508526682969348
ENST00000238081,0.7918695810366889
ENST00000771243,1.2005692422276304
ENST00000533448,0.712734418901632
ENST00000409086,1.0337083489685104
ENST00000652155,0.9917584023506927
ENST00000799064,1.0430797911417484
ENST00000427278,1.0939520271267218
ENST00000777459,1.1665797234264237
ENST00000606540,1.0010418380402255
ENST00000624602,0.7687446190842626
ENST00000381879,1.2616047938461026
ENST00000243077,0.9077316144816838
ENST00000421866,1.1409950404783604
ENST00000719072,0.9533651593491304
ENST00000738054,1.1152779830666728
ENST00000676945,0.9902109759703099
ENST00000332674,0.9345801909463737
ENST00000661821,1.1365865840659932
ENST00000576545,0.6836205006653544
ENST00000676973,0.9435343329737182
ENST00000816982,0.9968437438966516
ENST00000395358,1.0485762783665427
ENST00000733952,0.9098529070903467
ENST00000723057,0.7430795118428482
ENST00000601940,1.0423759845097846
ENST00000573698,0.8307166176075638
ENST00000441004,1.0898065415731228
ENST00000817220,1.0489323714683967
ENST00000834549,0.9882614870990157
ENST00000394729,1.248045809092912
ENST00000754967,1.1843799105972364
ENST00000770925,0.8498406667916666
ENST00000525172,0.7575475037086614
ENST00000650961,1.2213670287356335
ENST00000649283,1.3995308307843035
ENST00000419650,0.8891758403979515
ENST00000814272,1.0372070465334746
ENST00000826180,0.8594110702946116
ENST00000767753,0.8979429877617835
ENST00000304330,1.54515963304938
ENST00000524309,1.0595988705987056
ENST00000840522,1.0059909000503784
ENST00000610664,1.0162573432603939
ENST00000305877,0.8247455540638206
ENST00000723098,1.0526355042342936
ENST00000787046,1.3162304005553964
ENST00000637526,1.2428429625883948
ENST00000245414,0.9238382511613132
ENST00000500117,0.8723222111051879
ENST00000822420,1.1026102343937552
ENST00000782313,1.0024552289132358
ENST00000404609,0.979690992716329
ENST00000774077,0.8898982182177967
ENST00000590796,1.1269608071754555
ENST00000262219,1.005763288997812
ENST00000592576,0.9910301022053025
ENST00000752720,1.0011238306257009
ENST00000751934,1.0594160086227011
ENST00000523612,0.8572652510389003
ENST00000526117,0.8504536814675467
ENST00000723184,0.6796606262075239
ENST00000354268,1.0467495990746234
ENST00000652230,1.3282624090381336
ENST00000529598,1.1646695067661266
ENST00000369666,0.9934604766895777
ENST00000397162,0.8406024732198626
ENST00000833216,0.9423796996450322
ENST00000395653,0.9043685915872129
ENST00000623969,1.0491369081493236
ENST00000690221,0.9566314436725178
ENST00000745019,1.0630110718652221
ENST00000534988,0.9354586582093026
ENST00000769890,0.8116942489220529
ENST00000550548,1.285749343887966
ENST00000417547,0.8129432233058315
ENST00000312090,0.825708361566416
ENST00000467148,0.8901110317644787
ENST00000323319,0.9148551125681255
ENST00000489843,1.1199871356908602
ENST00000817590,1.0556176820643226
ENST00000523947,0.9286950134895928
ENST00000794291,1.0740107124974745
ENST00000655095,1.3918359567858372
ENST00000798345,1.0565406012717447
ENST00000367029,1.0327310634893736
ENST00000409380,1.1117672495187314
ENST00000675918,0.8732049089633016
