transcript_id,cancer_fold
ENST00000619128,1.0393650405866834
ENST00000354202,0.8726050640401806
ENST00000297373,0.9448061867503201
ENST00000334521,0.9228972801201301
ENST00000470360,1.1373613813989858
ENST00000505098,0.9399284747099697
ENST00000540326,1.0775913162590482
ENST00000266070,1.3519255197159108
ENST00000355020,1.2085595932281594
ENST00000677622,0.9362411202918611
ENST00000707141,0.9493614446203339
ENST00000424552,1.0706842701957762
ENST00000444680,0.778567640307535
ENST00000533362,0.8786990441760258
ENST00000441415,1.0767385674161247
ENST00000396936,0.9815257704489991
ENST00000217131,1.3367889645089008
ENST00000454838,0.911406381558282
ENST00000311122,0.8546819667705897
ENST00000624597,0.8750776634812397
ENST00000465156,1.0021082999250397
ENST00000595891,0.9761642157061254
ENST00000217121,1.3973169692223792
ENST00000545712,0.9418894596088534
ENST00000637707,1.0082001228373738
ENST00000398226,1.1418243294267383
ENST00000592798,0.9839333832198676
ENST00000717263,1.0869124342623049
ENST00000684901,1.0610256083511191
ENST00000605788,1.1338067240083987
ENST00000412232,0.8096269236061665
ENST00000272203,1.1288251617841547
ENST00000619266,0.9794711001822597
ENST00000648539,1.02847465569564
ENST00000689801,0.9436511550009211
ENST00000599898,1.2825590109857883
ENST00000382749,0.7356061912682555
ENST00000697328,1.2335516735798173
ENST00000641693,0.9031640515186288
ENST00000699633,1.257779381131747
ENST00000619656,1.2010334499854107
ENST00000359511,1.1644493071288675
ENST00000353258,1.132264372757538
ENST00000615200,1.4048687839690346
ENST00000399402,0.9146229725145302
ENST00000413644,0.9165025488570542
ENST00000710384,0.9063007069086757
ENST00000375699,1.148862506405465
ENST00000515663,0.8229381758195508
ENST00000335360,1.1637819808392644
ENST00000522505,0.9576565932691006
ENST00000539873,0.8520100471410352
ENST00000532777,0.850747303950015
ENST00000355717,0.8873497529162302
ENST00000596549,0.800189753728612
ENST00000398341,1.0801709491401184
ENST00000537981,1.136290068468504
ENST00000624021,1.1546543274553154
ENST00000341864,0.9103076976220567
ENST00000461922,1.0472730094729226
ENST00000374160,1.0007811576852013
ENST00000368811,1.1093006660060623
ENST00000560869,1.0690060845714942
ENST00000620841,1.0136340371062862
ENST00000265192,0.7567279760041723
ENST00000397195,0.9753225847143489
ENST00000408479,1.016770544877096
ENST00000343257,0.9010307469443205
ENST00000691607,0.960427928592398
ENST00000514814,0.8229302996278897
ENST00000363527,0.9529757543326342
ENST00000435842,1.0788334422833703
ENST00000568934,1.3680124714018103
ENST00000376358,0.8590686959268926
ENST00000368124,0.9964103477212016
ENST00000638705,0.8656969642158543
ENST00000706944,0.9862110226682315
ENST00000508487,0.966997071308456
ENST00000404223,1.1330734686727235
ENST00000622273,1.157332672066317
ENST00000516479,1.0247234011681132
ENST00000320330,0.9829728261459929
ENST00000341415,1.1947897935036393
ENST00000016171,1.0273356955859692
ENST00000381920,1.2554150595470017
ENST00000436268,0.7826225128001368
ENST00000506080,1.3064266148727666
ENST00000372103,0.9115041288585572
ENST00000378778,0.8496252628625638
ENST00000613259,0.9933094826434304
ENST00000369047,0.8398303574457565
ENST00000358517,1.0890883000261404
ENST00000543915,0.9329566163255619
ENST00000251654,1.0440457034204225
ENST00000324324,0.8636386674465507
ENST00000398051,0.9671850480896856
ENST00000830575,1.0146459817313538
ENST00000634254,0.9721378609439559
ENST00000328879,1.2696487961421543
ENST00000557021,1.0918479460584534
ENST00000678883,1.0310227892360868
ENST00000468577,0.7569348406115555
ENST00000339145,1.0583683380215998
ENST00000591680,1.203725158642783
ENST00000216330,0.9016798363613787
ENST00000394256,0.9706850653442205
ENST00000759307,0.6351710279887327
ENST00000329468,0.8295731948583357
ENST00000435012,0.7315381397912668
ENST00000414691,1.0157408492085809
ENST00000377516,0.9777169929254592
ENST00000508903,0.9842528284351033
ENST00000277462,0.9365586606867603
ENST00000349938,1.16517401788714
ENST00000514987,0.8311703726097337
ENST00000620492,0.9889429033299566
ENST00000648989,1.093581814660539
ENST00000529730,0.9734499340366232
ENST00000346874,0.9864730623608343
ENST00000410005,0.8835901594889213
ENST00000376770,0.9509960032144454
ENST00000415002,1.1137721875951039
ENST00000409853,0.7386586832605093
ENST00000342785,0.976574384117862
ENST00000716378,0.9160976921181149
ENST00000429814,0.9895094391649035
ENST00000642214,1.304705290848885
ENST00000392770,0.9352004441604118
ENST00000641278,1.2503283374611016
ENST00000577944,1.1794477355553747
ENST00000468861,1.00449451787612
ENST00000296805,1.0131516031169152
ENST00000522733,1.0275581313681976
ENST00000459465,0.8835779437266962
ENST00000523498,1.0985881056418527
ENST00000498506,0.9121920982292299
ENST00000517501,1.0053757480852021
ENST00000360430,0.5165804736256344
ENST00000347869,0.878541262318102
ENST00000670180,1.0835740732590688
ENST00000438918,0.8449147922514207
ENST00000626061,1.0513707236541578
ENST00000424037,0.9267378306190747
ENST00000373279,1.1601189299353745
ENST00000678747,1.207668444457161
ENST00000364641,1.0270018556476812
ENST00000396870,0.9977723723847169
ENST00000517170,1.0060838490385169
ENST00000516344,0.9967884526396346
ENST00000502959,1.1957199677661277
ENST00000647789,1.456053513381774
ENST00000373238,0.8187150589652988
ENST00000674345,0.8570655307231573
ENST00000640619,1.2268813350644356
ENST00000847325,0.8425340610524652
ENST00000364772,0.8139927499318639
ENST00000246112,1.373422384024585
ENST00000622922,0.9596935801397973
ENST00000513476,0.9631734073074067
ENST00000401280,0.9265154479105561
ENST00000615850,1.0911160913694187
ENST00000307395,0.843694335180052
ENST00000443571,1.3049417238032723
ENST00000468148,1.1195837322643922
ENST00000446631,0.9922600739226233
ENST00000541050,0.9205758876658346
ENST00000400389,1.0163711026800166
ENST00000608295,1.1695223852296261
ENST00000492918,1.4808502177681577
ENST00000696103,1.2539709250217408
ENST00000355114,1.1640850027504974
ENST00000624100,1.0064777515477001
ENST00000216133,1.2030688792595199
ENST00000591081,0.9493652969542046
ENST00000532838,1.0510424776761866
ENST00000456397,1.1919664106459322
ENST00000397801,1.0952865885829164
ENST00000696906,0.9051053357922608
ENST00000333732,0.794600281734599
ENST00000375486,1.078126153821092
ENST00000591025,1.0204007741351393
ENST00000422535,1.1496970412583338
ENST00000547178,1.0087212295110415
ENST00000610462,0.9446530658031823
ENST00000338482,1.1712750779012082
ENST00000379906,1.1611919294492516
ENST00000361872,0.7287831797312445
ENST00000632434,0.7962298801072271
ENST00000403821,1.019666072543745
ENST00000248098,0.9902620438068909
ENST00000596362,0.9723419291004674
ENST00000624759,1.1315516978825977
ENST00000190611,1.3530005588642053
ENST00000614493,0.8566573888171899
ENST00000442471,0.9899234456780482
ENST00000446879,0.9962000045659922
ENST00000394250,1.0312730183323684
ENST00000699997,0.8323136220116146
ENST00000242994,1.0726309708972175
ENST00000636094,1.0055203335523055
ENST00000695544,1.3577581286126643
ENST00000477565,1.059420031905687
ENST00000598766,0.9002532797881521
ENST00000432207,0.7988570934019035
ENST00000377991,0.9854156891824285
ENST00000259915,0.8936443166983139
ENST00000394375,0.9384266306585538
ENST00000243050,1.0532155034207153
ENST00000675257,1.0358814122914173
ENST00000360212,1.0295121792392017
ENST00000645095,1.2322470620607158
ENST00000622458,1.0631044497729074
ENST00000428668,1.5023372143365592
ENST00000380321,1.0244954410460085
ENST00000358771,0.9407908491575129
ENST00000491262,0.7988644324274424
ENST00000535264,0.8210627575616715
ENST00000264935,1.1457074097905093
ENST00000705982,1.1022349037304295
ENST00000559710,0.9866353024548489
ENST00000507019,0.9669032675090655
ENST00000463812,0.8753418991308954
ENST00000567195,0.9753536683443541
ENST00000349048,1.0186959674862117
ENST00000408528,0.7388555196009671
ENST00000346208,1.1149158888643074
ENST00000403470,0.7377969859063302
ENST00000442544,1.0518460357104624
ENST00000604030,0.9933176781229149
ENST00000419336,1.0447849876139288
ENST00000654683,0.9073066127642112
ENST00000354905,1.2891998275228116
ENST00000769999,1.113729030771773
ENST00000612395,1.100002470509528
ENST00000572567,0.973516660049952
ENST00000403681,0.9887753189365439
ENST00000374861,1.1420840564531494
ENST00000680580,1.215728648302919
ENST00000688464,1.2337104676652892
ENST00000667887,0.9930660567373987
ENST00000389463,1.0085414742523189
ENST00000364600,1.050915861104186
ENST00000438111,0.9614938271153596
ENST00000514476,0.8990741764792797
ENST00000459500,1.025283210989011
ENST00000367006,1.0735795056596984
ENST00000441304,1.081723526039061
ENST00000435811,0.9887335980025277
ENST00000306156,0.9060091639418124
ENST00000713919,1.0777654845146762
ENST00000440296,1.061995472677271
ENST00000699360,0.8712232349903417
ENST00000484973,1.1529505928107597
ENST00000319231,1.1207235200288774
ENST00000553010,0.9937396238706591
ENST00000551310,0.8285018127321888
ENST00000358465,0.8335007512196229
ENST00000502691,1.067338544705654
ENST00000557235,0.9242093115683444
ENST00000378482,0.9597178409026176
ENST00000303766,0.8442274679793436
ENST00000674461,1.131437601264437
ENST00000612535,0.7529410832360433
ENST00000617564,0.9928750053589435
ENST00000453372,1.0547241711035904
ENST00000704357,1.0961350091232132
ENST00000406618,1.07501856588097
ENST00000541285,0.8328267460976172
ENST00000362478,0.9400014130641045
ENST00000558379,0.894330422708705
ENST00000371225,0.8387735765225546
ENST00000556690,0.7679416943277702
ENST00000562470,1.0744262980111488
ENST00000574045,1.1935574428526665
ENST00000445718,0.9178582018376757
ENST00000676502,1.1218586142478981
ENST00000264449,1.0838202034470208
ENST00000323578,0.8731654945743706
ENST00000442800,0.9829743676317537
ENST00000617047,1.006252764307704
ENST00000315792,1.1172537973763028
ENST00000561158,1.0165934826776288
ENST00000581627,0.7699438762738792
ENST00000637203,1.3160489747583795
ENST00000431473,1.060087469576682
ENST00000687113,0.8614542510575756
ENST00000403525,0.79405412943008
ENST00000368830,0.8774591643817944
ENST00000516213,0.9487716120377704
ENST00000356950,0.9031405471309463
ENST00000732658,0.931187491994798
ENST00000706647,0.8581965537091255
ENST00000407586,1.0868906031495849
ENST00000308639,0.854482582369242
ENST00000436267,1.084188353877238
ENST00000368698,1.1071862058609054
ENST00000369358,0.7980746101471763
ENST00000609662,0.9315929116334799
ENST00000368592,1.1461302702516105
ENST00000613993,1.0239566944763216
ENST00000251372,1.1387689387487632
ENST00000437685,1.1765142869529601
ENST00000437807,0.8444766349558961
ENST00000362584,0.9366609394328878
ENST00000384462,1.0443529362339945
ENST00000302907,0.9583439790397884
ENST00000306999,1.0507742347272857
ENST00000381222,1.24523803252372
ENST00000378024,0.9696956917451386
ENST00000637229,1.0324515419433586
ENST00000528022,0.9801914155935998
ENST00000479577,0.7337410771180273
ENST00000329805,0.8808090571524705
ENST00000225328,0.9671551464385594
ENST00000358987,0.9319195516268917
ENST00000652429,1.1247361402798028
ENST00000391890,1.1740024360414414
ENST00000462370,0.899554908436925
ENST00000324662,1.1715283921802042
ENST00000452443,0.9226131834232386
ENST00000505034,1.044519648889949
ENST00000592280,0.9405834262347228
ENST00000427526,0.8153774968093207
ENST00000682507,0.8874913568189046
ENST00000538789,0.7790166496184601
ENST00000360693,1.126987593558965
ENST00000452400,1.2240344783087596
ENST00000674625,1.1441409757408296
ENST00000591814,0.9534155063386895
ENST00000613267,1.1095636944407676
ENST00000566983,0.7452663965435208
ENST00000636107,1.1658480094857575
ENST00000578592,1.3198330652238415
ENST00000374561,1.104686599873201
ENST00000523799,0.9262171502979388
ENST00000561886,1.133018764933904
ENST00000373131,1.0082069665999507
ENST00000267842,0.8551280515944367
ENST00000704307,0.8153666274547149
ENST00000425977,0.9655627488306567
ENST00000511351,1.0031680513831807
ENST00000260010,0.6789963502085555
ENST00000311661,1.547173924141744
ENST00000248420,0.9353680503160084
ENST00000289528,1.2145270466098579
ENST00000461606,1.003690071390019
ENST00000646601,1.2093166885088091
ENST00000616132,1.3942844831311552
ENST00000623438,0.9210420451319622
ENST00000457134,0.9495905469397687
ENST00000363179,1.0930947629521015
ENST00000674256,1.1580334915424404
ENST00000417615,1.032865530017836
ENST00000399098,0.9755753539243098
ENST00000576153,0.8104413438598567
ENST00000262444,1.0132082098140653
ENST00000695755,0.8568380402469244
ENST00000605323,1.000275036078797
ENST00000358097,1.1993472099737035
ENST00000413522,1.0592577521696636
ENST00000485766,1.0536579720296944
ENST00000693222,0.7923485176643588
ENST00000436193,1.0745352113091264
ENST00000297142,0.9226634013400854
ENST00000370359,0.7468256666909414
ENST00000303071,1.2194480924030582
ENST00000396562,0.9624421448083618
ENST00000526965,1.005946890248817
ENST00000648309,1.0733509881197425
ENST00000375331,1.2077656465798858
ENST00000356458,0.8929378193952933
ENST00000377604,1.2444739304344257
ENST00000539002,0.993276252738709
ENST00000393079,0.8862952889091548
ENST00000520781,1.01655373289312
ENST00000456349,0.9088775376634107
ENST00000647152,0.9846657538313357
ENST00000266529,1.253249693143676
ENST00000253413,0.7530096850743208
ENST00000372190,1.009883590875907
ENST00000699731,0.9974501128739145
ENST00000251424,0.9537670946614193
ENST00000517570,0.932464893280583
ENST00000648680,1.1074535159147099
ENST00000370250,0.913096769443629
ENST00000706956,0.6477823938175108
ENST00000534264,0.7973570555780956
ENST00000383598,0.9545783174720547
ENST00000360416,1.145460963198351
ENST00000538759,1.086687141086339
ENST00000458203,0.7233962109258516
ENST00000258187,1.0865888256050296
ENST00000360151,1.0162650195237997
ENST00000486000,0.9238755490394448
ENST00000487179,0.9263283310043311
ENST00000516338,1.0918457943685054
ENST00000493952,1.0446868384624572
ENST00000397015,0.8593448636497383
ENST00000390285,0.8492985973524979
