transcript_id,cancer_fold
ENST00000407586,0.8935149544508277
ENST00000260010,1.218296533123403
ENST00000333732,1.2055320494360526
ENST00000617564,0.786048046004615
ENST00000382749,0.8023410181350009
ENST00000609662,0.7731667244704977
ENST00000259915,1.3215662070437981
ENST00000517170,1.0132248817562877
ENST00000432207,0.9921823882605046
ENST00000595891,1.0868903678383566
ENST00000370359,0.865445778334201
ENST00000272203,0.9733143073500843
ENST00000396936,0.8373514757345628
ENST00000516344,1.0950684668354156
ENST00000704307,0.8669728799604246
ENST00000397195,1.0556201445445728
ENST00000680580,1.17244526555018
ENST00000706647,0.9825806748904802
ENST00000323578,1.1318457730169542
ENST00000378024,0.8340415708079639
ENST00000397015,0.8364608661913114
ENST00000398341,1.0335306675160207
ENST00000375331,0.9685667577286929
ENST00000674256,0.8091872974219517
ENST00000678747,0.9301148997654903
ENST00000717263,1.1975338442883932
ENST00000303766,0.8995411717015082
ENST00000362478,1.0037843458300333
ENST00000248098,0.9430186462441641
ENST00000613993,1.0293946062580348
ENST00000424552,1.0537904747434592
ENST00000373131,1.0927290221961117
ENST00000636107,1.0811891286247663
ENST00000528022,1.1317706557961202
ENST00000440296,1.0660183357155282
ENST00000674345,1.029780840999541
ENST00000622458,0.9257816912382663
ENST00000362584,0.6306190504502944
ENST00000514476,0.9424486343095949
ENST00000442471,0.8875327316375191
ENST00000648989,0.8998922664661103
ENST00000374160,0.7705822342023696
ENST00000507019,1.1192079400011075
ENST00000541050,0.7560914294659475
ENST00000335360,1.0647889895557152
ENST00000346874,0.9653157051277576
ENST00000567195,1.0669627664134416
ENST00000360430,1.1394478347189254
ENST00000459465,1.3516057472566687
ENST00000636094,1.2284652624217833
ENST00000425977,1.1720914100016162
ENST00000699731,1.2420964464264885
ENST00000217131,1.0073503759292475
ENST00000353258,1.013641637535031
ENST00000391890,0.9304950506703539
ENST00000539873,1.046131851061972
ENST00000398051,1.1816916035438005
ENST00000645095,0.9971069360672546
ENST00000265192,0.9998788675772062
ENST00000529730,0.9086643226346302
ENST00000557235,1.270235739426524
ENST00000710384,1.0027958491438878
ENST00000619656,1.0878587346226685
ENST00000315792,0.970667283118934
