transcript_id,cancer_fold
ENST00000349310,1.6468801076142658
ENST00000227507,3.663088773765821
ENST00000381573,0.9818833280940261
ENST00000283635,0.19021486392712886
ENST00000257904,2.7251876946762286
ENST00000343380,2.4746787154390866
ENST00000269571,5.512874616235304
ENST00000206249,1.7630424303044523
ENST00000346208,1.8544036921280738
ENST00000309156,4.538817302355862
ENST00000368653,3.0014299301533773
ENST00000361445,1.8811370477339517
ENST00000334409,0.4899523781101726
ENST00000300658,3.632736367193513
ENST00000263463,1.5277309013875207
ENST00000263967,2.5116143347158335
ENST00000269582,3.9532347354954536
ENST00000371953,0.8001834375248761
ENST00000267163,0.8044889510402897
ENST00000269305,0.9198664610858452
ENST00000530153,1.245886488307144
ENST00000372720,0.9667006036449801
ENST00000595886,1.0101807050120886
ENST00000638011,0.8075807507696031
ENST00000441482,0.9215876325443566
ENST00000551650,1.0167775773296754
ENST00000791703,0.8414328751603211
ENST00000568912,1.0579728830835704
ENST00000613122,0.9138436316700882
ENST00000617747,0.9571893373098179
ENST00000395430,0.913697256293818
ENST00000595306,1.3202772173286048
ENST00000602609,0.9979774643765029
ENST00000368134,0.8532892946474527
ENST00000445300,1.1313162035734348
ENST00000487276,0.8326627776803278
ENST00000656182,1.0318254748604085
ENST00000718100,0.745313369693299
ENST00000757100,0.8193631331838418
ENST00000680766,1.029969495084721
ENST00000291598,1.117137921055149
ENST00000775695,1.0260384710323351
ENST00000616519,0.9828023547688957
ENST00000837488,0.9558392254028701
ENST00000393830,0.8010929481127262
ENST00000379405,0.8976485731021634
ENST00000396445,0.9332372570654478
ENST00000299952,1.1718319973783176
ENST00000238918,1.052894189644968
ENST00000726240,0.7676234056661498
ENST00000661790,1.0498135693543957
ENST00000532834,0.9438742399884749
ENST00000412356,0.9034465766342346
ENST00000679158,1.0960923471514266
ENST00000471537,1.1672492687245044
ENST00000445766,1.1499195896274723
ENST00000609451,0.8817183293278766
ENST00000401985,0.9546773429470203
ENST00000384784,1.0509447428319683
